Nr. ,Name ,Wahlbe rechtigte,abgegeb. ,Wahlbet. in %,ungültige Stimmen,ungültige in %,gültige Stimmen,gültige in %,ÖVP Stimmen,ÖVP Ant. %,SPÖ Stimmen,SPÖ Ant. %,FPÖ Stimmen,FPÖ Ant. %,NEOS Stimmen,NEOS Ant. %,JETZT Stimmen,JETZT Ant. %,GRÜNE Stimmen,GRÜNE Ant. %,KPÖ Stimmen,KPÖ Ant. %,SLP Stimmen,SLP Ant. %,WANDL Stimmen,WANDL Ant. %,erste Eingabe Datum, Zeit,letzte Eingabe Datum, Zeit
41500,Steyr-Land,48132,39228,81.5,580,1.48,38648,98.519999999999996,14913,38.590000000000003,9266,23.98,6321,16.359999999999999,2485,6.4299999999999997,503,1.3,4780,12.369999999999999,178,0.46000000000000002,18,0.050000000000000003,184,0.47999999999999998,29.09.2019,17:19:12,30.09.2019,15:24:39
41501,Adlwang,1473,957,64.969999999999999,19,1.99,938,98.010000000000005,463,49.359999999999999,113,12.050000000000001,174,18.550000000000001,56,5.9699999999999998,12,1.28,108,11.51,5,0.53000000000000003,0,0,7,0.75,29.09.2019,14:38:39,29.09.2019,14:38:39
41502,Aschach an der Steyr,1899,1279,67.349999999999994,20,1.5600000000000001,1259,98.439999999999998,460,36.539999999999999,257,20.41,201,15.970000000000001,101,8.0199999999999996,27,2.1400000000000001,189,15.01,8,0.64000000000000001,1,0.080000000000000002,15,1.1899999999999999,29.09.2019,13:49:32,29.09.2019,13:49:32
41503,Bad Hall,4034,2253,55.850000000000001,26,1.1499999999999999,2227,98.849999999999994,862,38.710000000000001,492,22.09,375,16.84,176,7.9000000000000004,38,1.71,263,11.81,11,0.48999999999999999,1,0.040000000000000001,9,0.40000000000000002,29.09.2019,15:33:47,29.09.2019,15:33:47
41504,Dietach,2484,1734,69.810000000000002,14,0.81000000000000005,1720,99.189999999999998,645,37.5,424,24.649999999999999,267,15.52,92,5.3499999999999996,22,1.28,263,15.289999999999999,5,0.28999999999999998,0,0,2,0.12,29.09.2019,14:10:22,29.09.2019,14:10:22
41505,Gaflenz,1536,1062,69.140000000000001,17,1.6000000000000001,1045,98.400000000000006,536,51.289999999999999,162,15.5,164,15.69,68,6.5099999999999998,10,0.95999999999999996,99,9.4700000000000006,2,0.19,2,0.19,2,0.19,29.09.2019,15:57:46,29.09.2019,15:57:46
41506,Garsten,5172,3397,65.680000000000007,68,2,3329,98,1226,36.829999999999998,763,22.920000000000002,547,16.43,205,6.1600000000000001,44,1.3200000000000001,503,15.109999999999999,19,0.56999999999999995,2,0.059999999999999998,20,0.59999999999999998,29.09.2019,15:59:11,29.09.2019,15:59:11
41507,Großraming,2166,1499,69.209999999999994,36,2.3999999999999999,1463,97.599999999999994,588,40.189999999999998,398,27.199999999999999,221,15.109999999999999,88,6.0199999999999996,12,0.81999999999999995,137,9.3599999999999994,7,0.47999999999999998,2,0.14000000000000001,10,0.68000000000000005,29.09.2019,15:22:25,29.09.2019,15:22:25
41508,Laussa,1014,691,68.150000000000006,6,0.87,685,99.129999999999995,299,43.649999999999999,133,19.420000000000002,131,19.120000000000001,25,3.6499999999999999,14,2.04,76,11.09,3,0.44,1,0.14999999999999999,3,0.44,29.09.2019,14:38:48,29.09.2019,14:38:48
41509,Losenstein,1305,814,62.380000000000003,11,1.3500000000000001,803,98.650000000000006,290,36.109999999999999,248,30.879999999999999,142,17.68,27,3.3599999999999999,8,1,81,10.09,5,0.62,0,0,2,0.25,29.09.2019,15:50:25,29.09.2019,15:50:25
41510,Maria Neustift,1288,907,70.420000000000002,19,2.0899999999999999,888,97.909999999999997,476,53.600000000000001,108,12.16,174,19.59,57,6.4199999999999999,3,0.34000000000000002,58,6.5300000000000002,7,0.79000000000000004,0,0,5,0.56000000000000005,29.09.2019,15:35:57,29.09.2019,15:35:57
41511,Pfarrkirchen bei Bad Hall,1825,1281,70.189999999999998,15,1.1699999999999999,1266,98.829999999999998,528,41.710000000000001,277,21.879999999999999,226,17.850000000000001,82,6.4800000000000004,11,0.87,136,10.74,5,0.39000000000000001,0,0,1,0.080000000000000002,29.09.2019,17:19:12,29.09.2019,17:19:12
41512,Reichraming,1447,971,67.099999999999994,14,1.4399999999999999,957,98.560000000000002,243,25.390000000000001,425,44.409999999999997,160,16.719999999999999,32,3.3399999999999999,10,1.04,74,7.7300000000000004,3,0.31,0,0,10,1.04,29.09.2019,16:24:43,29.09.2019,16:24:43
41513,Rohr im Kremstal,1073,672,62.630000000000003,5,0.73999999999999999,667,99.260000000000005,270,40.479999999999997,137,20.539999999999999,113,16.940000000000001,50,7.5,9,1.3500000000000001,84,12.59,2,0.29999999999999999,0,0,2,0.29999999999999999,29.09.2019,14:58:05,29.09.2019,14:58:05
41514,St.Ulrich bei Steyr,2530,1652,65.299999999999997,17,1.03,1635,98.969999999999999,720,44.039999999999999,320,19.57,271,16.57,103,6.2999999999999998,21,1.28,190,11.619999999999999,5,0.31,2,0.12,3,0.17999999999999999,29.09.2019,15:50:29,29.09.2019,15:50:29
41515,Schiedlberg,1015,662,65.219999999999999,8,1.21,654,98.790000000000006,389,59.479999999999997,86,13.15,84,12.84,31,4.7400000000000002,8,1.22,51,7.7999999999999998,5,0.76000000000000001,0,0,0,0,29.09.2019,13:50:19,29.09.2019,13:50:19
41516,Sierning,7343,4866,66.269999999999996,89,1.8300000000000001,4777,98.170000000000002,1437,30.079999999999998,1606,33.619999999999997,858,17.960000000000001,271,5.6699999999999999,62,1.3,507,10.609999999999999,18,0.38,1,0.02,17,0.35999999999999999,29.09.2019,15:43:35,29.09.2019,15:43:35
41517,Ternberg,2777,1788,64.390000000000001,27,1.51,1761,98.489999999999995,690,39.18,424,24.079999999999998,320,18.170000000000002,106,6.0199999999999996,31,1.76,170,9.6500000000000004,12,0.68000000000000005,0,0,8,0.45000000000000001,29.09.2019,16:24:54,29.09.2019,16:24:54
41518,Waldneukirchen,1768,1218,68.890000000000001,13,1.0700000000000001,1205,98.930000000000007,566,46.969999999999999,202,16.760000000000002,206,17.100000000000001,77,6.3899999999999997,17,1.4099999999999999,128,10.619999999999999,5,0.40999999999999998,0,0,4,0.33000000000000002,29.09.2019,15:06:02,29.09.2019,15:06:02
41521,Wolfern,2605,1665,63.920000000000002,25,1.5,1640,98.5,731,44.57,337,20.550000000000001,298,18.170000000000002,77,4.7000000000000002,15,0.91000000000000003,169,10.300000000000001,4,0.23999999999999999,2,0.12,7,0.42999999999999999,29.09.2019,15:53:29,29.09.2019,15:53:29
41522,Weyer,3378,2208,65.359999999999999,31,1.3999999999999999,2177,98.599999999999994,795,36.520000000000003,612,28.109999999999999,378,17.359999999999999,108,4.96,25,1.1499999999999999,239,10.98,10,0.46000000000000002,0,0,10,0.46000000000000002,29.09.2019,14:39:33,29.09.2019,14:39:33
41599,Wahlkarten Steyr-Land,0,7652,0,100,1.3100000000000001,7552,98.689999999999998,2699,35.740000000000002,1742,23.07,1011,13.390000000000001,653,8.6500000000000004,104,1.3799999999999999,1255,16.620000000000001,37,0.48999999999999999,4,0.050000000000000003,47,0.62,30.09.2019,15:24:39,30.09.2019,15:24:39
41600,Urfahr-Umgebung,68781,57457,83.540000000000006,873,1.52,56584,98.480000000000004,22082,39.030000000000001,10531,18.609999999999999,7596,13.42,4967,8.7799999999999994,784,1.3899999999999999,10047,17.760000000000002,273,0.47999999999999998,19,0.029999999999999999,285,0.5,29.09.2019,18:16:49,30.09.2019,19:12:29
41601,Alberndorf in der Riedmark,3291,2120,64.420000000000002,32,1.51,2088,98.489999999999995,911,43.630000000000003,338,16.190000000000001,388,18.579999999999998,142,6.7999999999999998,32,1.53,260,12.449999999999999,9,0.42999999999999999,0,0,8,0.38,29.09.2019,14:12:58,29.09.2019,14:12:58
41602,Altenberg bei Linz,3674,2540,69.129999999999995,34,1.3400000000000001,2506,98.659999999999997,1197,47.770000000000003,332,13.25,330,13.17,247,9.8599999999999994,27,1.0800000000000001,358,14.289999999999999,7,0.28000000000000003,0,0,8,0.32000000000000001,29.09.2019,16:43:05,29.09.2019,16:43:05
41603,Bad Leonfelden,3332,2136,64.109999999999999,51,2.3900000000000001,2085,97.609999999999999,997,47.82,277,13.289999999999999,343,16.449999999999999,168,8.0600000000000005,15,0.71999999999999997,262,12.57,12,0.57999999999999996,1,0.050000000000000003,10,0.47999999999999998,29.09.2019,15:33:27,29.09.2019,15:33:27
41604,Eidenberg,1696,1208,71.230000000000004,28,2.3199999999999998,1180,97.680000000000007,629,53.310000000000002,148,12.539999999999999,128,10.85,96,8.1400000000000006,12,1.02,153,12.970000000000001,5,0.41999999999999998,2,0.17000000000000001,7,0.58999999999999997,29.09.2019,15:39:55,29.09.2019,15:39:55
41605,Engerwitzdorf,7027,4717,67.129999999999995,85,1.8,4632,98.200000000000003,1706,36.829999999999998,951,20.530000000000001,693,14.960000000000001,378,8.1600000000000001,70,1.51,799,17.25,10,0.22,4,0.089999999999999997,21,0.45000000000000001,29.09.2019,17:26:58,29.09.2019,17:26:58
41606,Feldkirchen an der Donau,4412,2982,67.590000000000003,49,1.6399999999999999,2933,98.359999999999999,1089,37.130000000000003,674,22.98,538,18.34,171,5.8300000000000001,28,0.94999999999999996,409,13.94,13,0.44,0,0,11,0.38,29.09.2019,15:34:03,29.09.2019,17:39:41
41607,Gallneukirchen,5242,3259,62.170000000000002,46,1.4099999999999999,3213,98.590000000000003,965,30.030000000000001,804,25.02,365,11.359999999999999,275,8.5600000000000005,55,1.71,708,22.039999999999999,20,0.62,0,0,21,0.65000000000000002,29.09.2019,16:44:44,29.09.2019,16:44:44
41608,Goldwörth,693,470,67.819999999999993,5,1.0600000000000001,465,98.939999999999998,210,45.159999999999997,84,18.059999999999999,75,16.129999999999999,28,6.0199999999999996,3,0.65000000000000002,60,12.9,3,0.65000000000000002,0,0,2,0.42999999999999999,29.09.2019,14:07:07,29.09.2019,14:07:07
41609,Gramastetten,4143,2661,64.230000000000004,46,1.73,2615,98.269999999999996,1089,41.640000000000001,398,15.220000000000001,332,12.699999999999999,282,10.779999999999999,51,1.95,436,16.670000000000002,6,0.23000000000000001,4,0.14999999999999999,17,0.65000000000000002,29.09.2019,14:13:56,29.09.2019,15:07:43
41610,Haibach im Mühlkreis,749,508,67.819999999999993,12,2.3599999999999999,496,97.640000000000001,213,42.939999999999998,87,17.539999999999999,78,15.73,34,6.8499999999999996,11,2.2200000000000002,66,13.31,5,1.01,1,0.20000000000000001,1,0.20000000000000001,29.09.2019,13:09:09,29.09.2019,13:09:09
41611,Hellmonsödt,1890,1182,62.539999999999999,15,1.27,1167,98.730000000000004,471,40.359999999999999,196,16.800000000000001,181,15.51,103,8.8300000000000001,15,1.29,184,15.77,10,0.85999999999999999,0,0,7,0.59999999999999998,29.09.2019,15:35:53,29.09.2019,15:35:53
41612,Herzogsdorf,2164,1389,64.189999999999998,28,2.02,1361,97.980000000000004,666,48.93,179,13.15,261,19.18,92,6.7599999999999998,23,1.6899999999999999,129,9.4800000000000004,5,0.37,0,0,6,0.44,29.09.2019,14:46:58,29.09.2019,14:46:58
41613,Kirchschlag bei Linz,1721,1148,66.709999999999994,18,1.5700000000000001,1130,98.430000000000007,452,40,175,15.49,172,15.220000000000001,98,8.6699999999999999,22,1.95,201,17.789999999999999,5,0.44,0,0,5,0.44,29.09.2019,14:56:16,29.09.2019,14:56:16
41614,Lichtenberg,2178,1520,69.790000000000006,20,1.3200000000000001,1500,98.680000000000007,606,40.399999999999999,260,17.329999999999998,175,11.67,160,10.67,20,1.3300000000000001,267,17.800000000000001,9,0.59999999999999998,0,0,3,0.20000000000000001,29.09.2019,16:45:17,29.09.2019,16:45:17
41615,Oberneukirchen,2596,1721,66.290000000000006,39,2.27,1682,97.730000000000004,761,45.240000000000002,259,15.4,250,14.859999999999999,136,8.0899999999999999,16,0.94999999999999996,247,14.68,9,0.54000000000000004,1,0.059999999999999998,3,0.17999999999999999,29.09.2019,15:40:16,29.09.2019,15:40:16
41616,Ottenschlag im Mühlkreis,433,305,70.439999999999998,7,2.2999999999999998,298,97.700000000000003,151,50.670000000000002,48,16.109999999999999,61,20.469999999999999,18,6.04,2,0.67000000000000004,15,5.0300000000000002,2,0.67000000000000004,0,0,1,0.34000000000000002,29.09.2019,13:00:30,29.09.2019,13:00:30
41617,Ottensheim,3725,2370,63.619999999999997,13,0.55000000000000004,2357,99.450000000000003,771,32.710000000000001,393,16.670000000000002,249,10.56,213,9.0399999999999991,34,1.4399999999999999,674,28.600000000000001,14,0.58999999999999997,0,0,9,0.38,29.09.2019,16:46:06,29.09.2019,16:46:06
41618,Puchenau,3648,2273,62.310000000000002,20,0.88,2253,99.120000000000005,715,31.739999999999998,465,20.640000000000001,244,10.83,251,11.140000000000001,43,1.9099999999999999,511,22.68,13,0.57999999999999996,0,0,11,0.48999999999999999,29.09.2019,18:16:49,29.09.2019,18:16:49
41619,Reichenau im Mühlkreis,1031,692,67.120000000000005,15,2.1699999999999999,677,97.829999999999998,308,45.490000000000002,127,18.760000000000002,98,14.48,52,7.6799999999999997,12,1.77,74,10.93,2,0.29999999999999999,0,0,4,0.58999999999999997,29.09.2019,14:08:15,29.09.2019,14:08:15
41620,Reichenthal,1201,822,68.439999999999998,16,1.95,806,98.049999999999997,435,53.969999999999999,136,16.870000000000001,93,11.539999999999999,50,6.2000000000000002,6,0.73999999999999999,74,9.1799999999999997,4,0.5,0,0,8,0.98999999999999999,29.09.2019,14:54:43,29.09.2019,14:54:43
41621,St.Gotthard im Mühlkreis,1054,731,69.349999999999994,16,2.1899999999999999,715,97.810000000000002,292,40.840000000000003,165,23.079999999999998,102,14.27,39,5.4500000000000002,7,0.97999999999999998,107,14.970000000000001,3,0.41999999999999998,0,0,0,0,29.09.2019,14:44:35,29.09.2019,14:44:35
41622,Schenkenfelden,1303,882,67.689999999999998,13,1.47,869,98.530000000000001,487,56.039999999999999,94,10.82,110,12.66,73,8.4000000000000004,10,1.1499999999999999,86,9.9000000000000004,5,0.57999999999999996,0,0,4,0.46000000000000002,29.09.2019,14:52:01,29.09.2019,14:52:01
41623,Sonnberg im Mühlkreis,794,529,66.620000000000005,12,2.27,517,97.730000000000004,213,41.200000000000003,93,17.989999999999998,82,15.859999999999999,44,8.5099999999999998,5,0.96999999999999997,75,14.51,2,0.39000000000000001,0,0,3,0.57999999999999996,29.09.2019,13:13:04,29.09.2019,13:13:04
41624,Steyregg,3881,2536,65.340000000000003,32,1.26,2504,98.739999999999995,830,33.149999999999999,715,28.550000000000001,376,15.02,202,8.0700000000000003,37,1.48,329,13.140000000000001,4,0.16,1,0.040000000000000001,10,0.40000000000000002,29.09.2019,15:08:14,29.09.2019,15:08:14
41626,Walding,3378,2168,64.180000000000007,37,1.71,2131,98.290000000000006,840,39.420000000000002,505,23.699999999999999,233,10.93,158,7.4100000000000001,30,1.4099999999999999,338,15.859999999999999,13,0.60999999999999999,0,0,14,0.66000000000000003,29.09.2019,16:47:07,29.09.2019,17:20:35
41627,Zwettl an der Rodl,1364,933,68.400000000000006,22,2.3599999999999999,911,97.640000000000001,377,41.380000000000003,159,17.449999999999999,102,11.199999999999999,59,6.4800000000000004,6,0.66000000000000003,194,21.300000000000001,8,0.88,1,0.11,5,0.55000000000000004,29.09.2019,15:09:13,29.09.2019,15:09:13
41628,Vorderweißenbach,2161,1517,70.200000000000003,38,2.5,1479,97.5,788,53.280000000000001,219,14.81,237,16.02,80,5.4100000000000001,15,1.01,132,8.9199999999999999,4,0.27000000000000002,0,0,4,0.27000000000000002,29.09.2019,15:02:17,29.09.2019,15:02:17
41699,Wahlkarten Urfahr-Umgebung,0,12138,0,124,1.02,12014,98.980000000000004,3913,32.57,2250,18.73,1300,10.82,1318,10.970000000000001,177,1.47,2899,24.129999999999999,71,0.58999999999999997,4,0.029999999999999999,82,0.68000000000000005,30.09.2019,19:12:29,30.09.2019,19:12:29
41700,Vöcklabruck,102974,80479,78.150000000000006,1362,1.6899999999999999,79117,98.310000000000002,30368,38.380000000000003,15948,20.16,14207,17.960000000000001,5696,7.2000000000000002,1269,1.6000000000000001,10786,13.630000000000001,421,0.53000000000000003,23,0.029999999999999999,399,0.5,29.09.2019,17:50:54,30.09.2019,19:23:16
41701,Ampflwang im Hausruckwald,2560,1656,64.689999999999998,26,1.5700000000000001,1630,98.430000000000007,442,27.120000000000001,635,38.960000000000001,311,19.079999999999998,52,3.1899999999999999,39,2.3900000000000001,137,8.4000000000000004,8,0.48999999999999999,1,0.059999999999999998,5,0.31,29.09.2019,14:57:27,29.09.2019,14:57:27
41702,Attersee,1277,754,59.039999999999999,6,0.80000000000000004,748,99.200000000000003,322,43.049999999999997,115,15.369999999999999,112,14.970000000000001,57,7.6200000000000001,5,0.67000000000000004,132,17.649999999999999,2,0.27000000000000002,0,0,3,0.40000000000000002,29.09.2019,17:01:18,29.09.2019,17:01:18
41703,Attnang-Puchheim,5672,3128,55.149999999999999,36,1.1499999999999999,3092,98.849999999999994,780,25.23,1097,35.479999999999997,620,20.050000000000001,157,5.0800000000000001,48,1.55,351,11.35,29,0.93999999999999995,2,0.059999999999999998,8,0.26000000000000001,29.09.2019,17:50:54,29.09.2019,17:50:54
41704,Atzbach,966,661,68.430000000000007,15,2.27,646,97.730000000000004,326,50.460000000000001,54,8.3599999999999994,128,19.809999999999999,55,8.5099999999999998,7,1.0800000000000001,71,10.99,2,0.31,0,0,3,0.46000000000000002,29.09.2019,15:11:27,29.09.2019,15:11:27
41705,Aurach am Hongar,1373,933,67.950000000000003,21,2.25,912,97.75,330,36.18,203,22.260000000000002,218,23.899999999999999,57,6.25,21,2.2999999999999998,72,7.8899999999999997,4,0.44,0,0,7,0.77000000000000002,29.09.2019,15:59:37,29.09.2019,15:59:37
41706,Berg im Attergau,827,574,69.409999999999997,8,1.3899999999999999,566,98.609999999999999,347,61.310000000000002,41,7.2400000000000002,94,16.609999999999999,23,4.0599999999999996,4,0.70999999999999996,50,8.8300000000000001,2,0.34999999999999998,0,0,5,0.88,29.09.2019,12:46:29,29.09.2019,12:46:29
41707,Desselbrunn,1412,920,65.159999999999997,11,1.2,909,98.799999999999997,354,38.939999999999998,217,23.870000000000001,173,19.030000000000001,58,6.3799999999999999,10,1.1000000000000001,90,9.9000000000000004,6,0.66000000000000003,0,0,1,0.11,29.09.2019,14:27:15,29.09.2019,14:27:15
41708,Fornach,758,557,73.480000000000004,23,4.1299999999999999,534,95.870000000000005,312,58.43,45,8.4299999999999997,93,17.420000000000002,32,5.9900000000000002,4,0.75,43,8.0500000000000007,3,0.56000000000000005,0,0,2,0.37,29.09.2019,15:14:34,29.09.2019,15:14:34
41709,Frankenburg am Hausruck,3933,2715,69.030000000000001,65,2.3900000000000001,2650,97.609999999999999,959,36.189999999999998,660,24.91,616,23.25,138,5.21,42,1.5800000000000001,214,8.0800000000000001,10,0.38,0,0,11,0.41999999999999998,29.09.2019,17:27:04,29.09.2019,17:27:04
41710,Frankenmarkt,2681,1736,64.75,47,2.71,1689,97.290000000000006,733,43.399999999999999,336,19.890000000000001,323,19.120000000000001,93,5.5099999999999998,36,2.1299999999999999,144,8.5299999999999994,15,0.89000000000000001,0,0,9,0.53000000000000003,29.09.2019,16:42:12,29.09.2019,16:42:12
41711,Gampern,2338,1666,71.260000000000005,50,3,1616,97,719,44.490000000000002,226,13.99,260,16.09,121,7.4900000000000002,38,2.3500000000000001,237,14.67,4,0.25,1,0.059999999999999998,10,0.62,29.09.2019,16:35:21,29.09.2019,16:35:21
41712,Innerschwand,915,540,59.020000000000003,8,1.48,532,98.519999999999996,320,60.149999999999999,37,6.9500000000000002,58,10.9,36,6.7699999999999996,10,1.8799999999999999,65,12.220000000000001,4,0.75,0,0,2,0.38,29.09.2019,16:15:26,29.09.2019,16:15:26
41713,Lenzing,3925,2415,61.530000000000001,42,1.74,2373,98.260000000000005,526,22.170000000000002,820,34.560000000000002,589,24.82,147,6.1900000000000004,43,1.8100000000000001,224,9.4399999999999995,13,0.55000000000000004,3,0.13,8,0.34000000000000002,29.09.2019,16:37:51,29.09.2019,16:37:51
41714,Manning,654,429,65.599999999999994,8,1.8600000000000001,421,98.140000000000001,193,45.840000000000003,75,17.809999999999999,62,14.73,14,3.3300000000000001,6,1.4299999999999999,67,15.91,3,0.70999999999999996,0,0,1,0.23999999999999999,29.09.2019,13:40:23,29.09.2019,13:40:23
41715,Mondsee,2600,1361,52.350000000000001,13,0.95999999999999996,1348,99.040000000000006,585,43.399999999999999,152,11.279999999999999,207,15.359999999999999,140,10.390000000000001,19,1.4099999999999999,234,17.359999999999999,5,0.37,0,0,6,0.45000000000000001,29.09.2019,16:09:27,29.09.2019,16:09:27
41716,Neukirchen an der Vöckla,2111,1485,70.349999999999994,35,2.3599999999999999,1450,97.640000000000001,622,42.899999999999999,251,17.309999999999999,288,19.859999999999999,82,5.6600000000000001,24,1.6599999999999999,167,11.52,8,0.55000000000000004,0,0,8,0.55000000000000004,29.09.2019,16:40:47,29.09.2019,16:40:47
41717,Niederthalheim,841,583,69.319999999999993,19,3.2599999999999998,564,96.739999999999995,256,45.390000000000001,63,11.17,106,18.789999999999999,52,9.2200000000000006,7,1.24,76,13.48,0,0,0,0,4,0.70999999999999996,29.09.2019,13:10:05,29.09.2019,13:10:05
41718,Nußdorf am Attersee,894,503,56.259999999999998,5,0.98999999999999999,498,99.010000000000005,251,50.399999999999999,50,10.039999999999999,93,18.670000000000002,52,10.44,5,1,44,8.8399999999999999,1,0.20000000000000001,0,0,2,0.40000000000000002,29.09.2019,14:53:50,29.09.2019,14:53:50
41719,Oberhofen am Irrsee,1248,813,65.140000000000001,12,1.48,801,98.519999999999996,424,52.93,116,14.48,120,14.98,51,6.3700000000000001,9,1.1200000000000001,73,9.1099999999999994,5,0.62,0,0,3,0.37,29.09.2019,16:45:52,29.09.2019,16:45:52
41720,Oberndorf bei Schwanenstadt,1097,750,68.370000000000005,18,2.3999999999999999,732,97.599999999999994,249,34.020000000000003,158,21.579999999999998,186,25.41,54,7.3799999999999999,8,1.0900000000000001,72,9.8399999999999999,3,0.40999999999999998,0,0,2,0.27000000000000002,29.09.2019,15:07:55,29.09.2019,15:07:55
41721,Oberwang,1377,855,62.090000000000003,17,1.99,838,98.010000000000005,531,63.369999999999997,44,5.25,182,21.719999999999999,30,3.5800000000000001,8,0.94999999999999996,37,4.4199999999999999,4,0.47999999999999998,0,0,2,0.23999999999999999,29.09.2019,14:17:27,29.09.2019,14:17:27
41722,Ottnang am Hausruck,3037,1925,63.380000000000003,50,2.6000000000000001,1875,97.400000000000006,635,33.869999999999997,434,23.149999999999999,456,24.32,111,5.9199999999999999,27,1.4399999999999999,191,10.19,10,0.53000000000000003,0,0,11,0.58999999999999997,29.09.2019,15:51:43,29.09.2019,15:51:43
41723,Pfaffing,1185,799,67.430000000000007,23,2.8799999999999999,776,97.120000000000005,333,42.909999999999997,154,19.850000000000001,143,18.43,44,5.6699999999999999,10,1.29,87,11.210000000000001,1,0.13,0,0,4,0.52000000000000002,29.09.2019,17:06:35,29.09.2019,17:06:35
41724,Pilsbach,521,361,69.290000000000006,3,0.82999999999999996,358,99.170000000000002,158,44.130000000000003,92,25.699999999999999,44,12.289999999999999,19,5.3099999999999996,4,1.1200000000000001,40,11.17,0,0,0,0,1,0.28000000000000003,29.09.2019,12:35:20,29.09.2019,12:35:20
41725,Pitzenberg,448,295,65.849999999999994,6,2.0299999999999998,289,97.969999999999999,130,44.979999999999997,43,14.880000000000001,56,19.379999999999999,11,3.8100000000000001,2,0.68999999999999995,45,15.57,1,0.34999999999999998,1,0.34999999999999998,0,0,29.09.2019,13:42:23,29.09.2019,13:42:23
41726,Pöndorf,1878,1175,62.57,22,1.8700000000000001,1153,98.129999999999995,589,51.079999999999998,194,16.829999999999998,251,21.77,31,2.6899999999999999,17,1.47,64,5.5499999999999998,4,0.34999999999999998,0,0,3,0.26000000000000001,29.09.2019,16:54:05,29.09.2019,16:54:05
41727,Puchkirchen am Trattberg,814,517,63.509999999999998,16,3.0899999999999999,501,96.909999999999997,225,44.909999999999997,81,16.170000000000002,75,14.970000000000001,38,7.5800000000000001,9,1.8,67,13.369999999999999,4,0.80000000000000004,0,0,2,0.40000000000000002,29.09.2019,15:52:33,29.09.2019,15:52:33
41728,Pühret,496,341,68.75,14,4.1100000000000003,327,95.890000000000001,128,39.140000000000001,59,18.039999999999999,72,22.02,22,6.7300000000000004,5,1.53,39,11.93,0,0,0,0,2,0.60999999999999999,29.09.2019,12:53:31,29.09.2019,12:53:31
41729,Redleiten,401,265,66.079999999999998,10,3.77,255,96.230000000000004,94,36.859999999999999,46,18.039999999999999,82,32.159999999999997,10,3.9199999999999999,1,0.39000000000000001,21,8.2400000000000002,0,0,0,0,1,0.39000000000000001,29.09.2019,13:06:18,29.09.2019,13:06:18
41730,Redlham,1293,859,66.430000000000007,21,2.4399999999999999,838,97.560000000000002,278,33.170000000000002,189,22.550000000000001,172,20.530000000000001,65,7.7599999999999998,12,1.4299999999999999,112,13.369999999999999,7,0.83999999999999997,0,0,3,0.35999999999999999,29.09.2019,16:48:28,29.09.2019,16:48:28
41731,Regau,5020,3391,67.549999999999997,53,1.5600000000000001,3338,98.439999999999998,1161,34.780000000000001,702,21.030000000000001,723,21.66,195,5.8399999999999999,63,1.8899999999999999,462,13.84,16,0.47999999999999998,2,0.059999999999999998,14,0.41999999999999998,29.09.2019,17:44:05,29.09.2019,17:44:05
41732,Rüstorf,1678,1034,61.619999999999997,22,2.1299999999999999,1012,97.870000000000005,325,32.109999999999999,248,24.510000000000002,229,22.629999999999999,72,7.1100000000000003,8,0.79000000000000004,119,11.76,8,0.79000000000000004,0,0,3,0.29999999999999999,29.09.2019,16:04:40,29.09.2019,16:04:40
41733,Rutzenham,222,168,75.680000000000007,1,0.59999999999999998,167,99.400000000000006,82,49.100000000000001,13,7.7800000000000002,26,15.57,10,5.9900000000000002,5,2.9900000000000002,27,16.170000000000002,3,1.8,1,0.59999999999999998,0,0,29.09.2019,12:29:12,29.09.2019,12:29:12
41734,St.Georgen im Attergau,3173,1919,60.479999999999997,27,1.4099999999999999,1892,98.590000000000003,816,43.130000000000003,249,13.16,437,23.100000000000001,130,6.8700000000000001,27,1.4299999999999999,218,11.52,10,0.53000000000000003,0,0,5,0.26000000000000001,29.09.2019,17:46:46,29.09.2019,17:46:46
41735,St.Lorenz,1890,1122,59.369999999999997,22,1.96,1100,98.040000000000006,597,54.270000000000003,86,7.8200000000000003,163,14.82,94,8.5500000000000007,17,1.55,130,11.82,5,0.45000000000000001,0,0,8,0.72999999999999998,29.09.2019,16:07:19,29.09.2019,16:07:19
41736,Schlatt,1093,651,59.560000000000002,16,2.46,635,97.540000000000006,272,42.829999999999998,122,19.210000000000001,111,17.48,38,5.9800000000000004,10,1.5700000000000001,79,12.44,1,0.16,0,0,2,0.31,29.09.2019,13:49:36,29.09.2019,13:49:36
41737,Schörfling am Attersee,2695,1561,57.920000000000002,18,1.1499999999999999,1543,98.849999999999994,487,31.559999999999999,366,23.719999999999999,275,17.82,120,7.7800000000000002,22,1.4299999999999999,254,16.460000000000001,5,0.32000000000000001,1,0.059999999999999998,13,0.83999999999999997,29.09.2019,16:38:51,29.09.2019,16:38:51
41738,Schwanenstadt,2967,1824,61.479999999999997,30,1.6399999999999999,1794,98.359999999999999,547,30.489999999999998,450,25.079999999999998,399,22.239999999999998,108,6.0199999999999996,25,1.3899999999999999,245,13.66,9,0.5,1,0.059999999999999998,10,0.56000000000000005,29.09.2019,16:52:48,29.09.2019,16:52:48
